timestamp,tipo,temperatura,humedad,presion
2025-10-17 17:12:04,wired,32.83,25.48,95.85
2025-10-17 17:12:04,wired,32.79,25.37,95.85
2025-10-17 17:12:04,wired,32.79,25.42,95.84
2025-10-17 17:12:04,wired,32.81,25.46,95.85
2025-10-17 17:12:04,wired,32.81,25.46,95.85
2025-10-17 17:12:04,wired,32.83,25.44,95.85
2025-10-17 17:12:04,wired,32.79,25.49,95.85
2025-10-17 17:12:04,wired,32.77,25.35,95.85
2025-10-17 17:12:13,wireless,32.87,24.34,95.69
2025-10-17 17:12:13,wireless,32.85,24.52,95.69
2025-10-17 17:12:13,wireless,32.87,24.54,95.69
2025-10-17 17:12:13,wireless,32.85,24.48,95.7
2025-10-17 17:12:13,wireless,32.81,24.53,95.68
2025-10-17 17:12:13,wireless,32.81,24.39,95.68
2025-10-17 17:12:13,wireless,32.81,24.38,95.69
2025-10-17 17:12:13,wireless,32.85,24.35,95.69
2025-10-17 17:12:13,wireless,32.87,24.47,95.69
2025-10-17 17:12:13,wireless,32.83,24.41,95.7
2025-10-17 17:12:13,wireless,32.73,24.22,95.7
2025-10-17 17:12:13,wireless,32.79,24.26,95.69
2025-10-17 17:12:13,wireless,32.81,24.32,95.69
2025-10-17 17:12:13,wireless,32.79,24.37,95.69
2025-10-17 17:12:13,wireless,32.77,24.28,95.69
2025-10-17 17:12:13,wireless,32.79,24.31,95.7
2025-10-17 17:12:13,wireless,32.79,24.34,95.69
2025-10-17 17:12:13,wireless,32.77,24.31,95.69
2025-10-17 17:12:13,wireless,32.75,24.31,95.69
2025-10-17 17:12:13,wireless,32.81,24.3,95.69
2025-10-17 17:12:25,wired,32.81,25.26,95.85
2025-10-17 17:12:25,wired,32.79,25.56,95.85
2025-10-17 17:12:25,wired,32.81,25.46,95.85
2025-10-17 17:12:25,wired,32.87,25.21,95.85
2025-10-17 17:12:25,wired,32.83,25.41,95.85
2025-10-17 17:12:25,wired,32.81,25.36,95.85
2025-10-17 17:12:25,wired,32.85,25.31,95.85
2025-10-17 17:12:25,wired,32.81,25.52,95.85
2025-10-17 17:12:25,wired,32.81,25.32,95.85
2025-10-17 17:12:25,wired,32.89,25.19,95.85
2025-10-17 17:12:25,wired,32.94,25.38,95.85
2025-10-17 17:12:25,wired,32.87,25.24,95.84
2025-10-17 17:12:25,wired,32.83,25.12,95.85
2025-10-17 17:12:25,wired,32.91,25.08,95.85
2025-10-17 17:12:25,wired,32.92,25.1,95.85
2025-10-17 17:12:25,wired,32.92,24.94,95.84
2025-10-17 17:12:25,wired,32.87,24.9,95.84
2025-10-17 17:12:25,wired,32.91,24.97,95.84
2025-10-17 17:12:25,wired,32.92,24.99,95.84
2025-10-17 17:12:25,wired,32.87,24.81,95.84
2025-10-17 17:12:34,wireless,32.85,24.15,95.69
2025-10-17 17:12:34,wireless,32.79,24.19,95.68
2025-10-17 17:12:34,wireless,32.79,24.09,95.69
2025-10-17 17:12:34,wireless,32.79,24.07,95.69
2025-10-17 17:12:34,wireless,32.81,24.18,95.69
2025-10-17 17:12:34,wireless,32.83,23.87,95.69
2025-10-17 17:12:34,wireless,32.79,23.89,95.68
2025-10-17 17:12:34,wireless,32.85,23.99,95.69
2025-10-17 17:12:34,wireless,32.83,23.95,95.69
2025-10-17 17:12:34,wireless,32.81,23.86,95.68
2025-10-17 17:12:34,wireless,32.81,23.86,95.69
2025-10-17 17:12:34,wireless,32.85,23.78,95.69
2025-10-17 17:12:34,wireless,32.79,23.73,95.69
2025-10-17 17:12:34,wireless,32.83,23.72,95.68
2025-10-17 17:12:34,wireless,32.83,23.73,95.68
2025-10-17 17:12:34,wireless,32.79,23.64,95.68
2025-10-17 17:12:34,wireless,32.79,23.58,95.69
2025-10-17 17:12:34,wireless,32.79,23.5,95.69
2025-10-17 17:12:34,wireless,32.79,23.5,95.68
2025-10-17 17:12:34,wireless,32.83,23.45,95.68
2025-10-17 17:12:46,wired,32.91,24.89,95.84
2025-10-17 17:12:46,wired,32.96,24.88,95.84
2025-10-17 17:12:46,wired,32.92,24.65,95.84
2025-10-17 17:12:46,wired,32.91,24.76,95.84
2025-10-17 17:12:46,wired,32.94,24.78,95.84
2025-10-17 17:12:46,wired,32.94,24.7,95.84
2025-10-17 17:12:46,wired,32.91,24.56,95.84
2025-10-17 17:12:46,wired,32.92,24.54,95.84
2025-10-17 17:12:46,wired,32.92,24.59,95.84
2025-10-17 17:12:46,wired,33.0,24.58,95.84
2025-10-17 17:12:46,wired,32.98,24.62,95.84
2025-10-17 17:12:46,wired,33.06,24.42,95.85
2025-10-17 17:12:46,wired,33.08,24.56,95.84
2025-10-17 17:12:46,wired,33.04,24.34,95.84
2025-10-17 17:12:46,wired,33.09,24.35,95.84
2025-10-17 17:12:46,wired,33.04,24.25,95.85
2025-10-17 17:12:46,wired,33.08,24.24,95.85
2025-10-17 17:12:46,wired,33.06,24.31,95.84
2025-10-17 17:12:46,wired,33.06,24.36,95.84
2025-10-17 17:12:46,wired,33.02,24.31,95.85
2025-10-17 17:12:55,wireless,32.79,23.49,95.69
2025-10-17 17:12:55,wireless,32.77,23.36,95.69
2025-10-17 17:12:55,wireless,32.81,23.33,95.69
2025-10-17 17:12:55,wireless,32.81,23.42,95.69
2025-10-17 17:12:55,wireless,32.81,23.31,95.68
2025-10-17 17:12:55,wireless,32.81,23.27,95.69
2025-10-17 17:12:55,wireless,32.85,23.23,95.69
2025-10-17 17:12:55,wireless,32.85,23.27,95.68
2025-10-17 17:12:55,wireless,32.81,23.15,95.69
2025-10-17 17:12:55,wireless,32.83,23.17,95.68
2025-10-17 17:12:55,wireless,32.79,23.25,95.69
2025-10-17 17:12:55,wireless,32.79,23.09,95.69
2025-10-17 17:12:55,wireless,32.75,23.28,95.69
2025-10-17 17:12:55,wireless,32.79,23.15,95.69
2025-10-17 17:12:55,wireless,32.77,23.15,95.69
2025-10-17 17:12:55,wireless,32.73,23.12,95.68
2025-10-17 17:12:55,wireless,32.77,23.07,95.68
2025-10-17 17:12:55,wireless,32.79,23.12,95.69
2025-10-17 17:12:55,wireless,32.75,23.14,95.68
2025-10-17 17:12:55,wireless,32.75,23.16,95.68
2025-10-17 17:13:07,wired,33.08,24.21,95.85
2025-10-17 17:13:07,wired,33.04,24.29,95.85
2025-10-17 17:13:07,wired,33.09,24.13,95.85
2025-10-17 17:13:07,wired,33.15,24.14,95.85
2025-10-17 17:13:07,wired,33.09,24.13,95.84
2025-10-17 17:13:07,wired,33.09,23.99,95.84
2025-10-17 17:13:07,wired,33.15,24.2,95.85
2025-10-17 17:13:07,wired,33.11,23.99,95.85
2025-10-17 17:13:07,wired,33.11,24.09,95.85
2025-10-17 17:13:07,wired,33.13,24.02,95.85
2025-10-17 17:13:07,wired,33.17,24.18,95.85
2025-10-17 17:13:07,wired,33.15,24.16,95.85
2025-10-17 17:13:07,wired,33.21,24.02,95.85
2025-10-17 17:13:07,wired,33.21,24.04,95.85
2025-10-17 17:13:07,wired,33.17,24.06,95.84
2025-10-17 17:13:07,wired,33.19,23.99,95.85
2025-10-17 17:13:07,wired,33.21,24.03,95.84
2025-10-17 17:13:07,wired,33.19,24.04,95.85
2025-10-17 17:13:07,wired,33.23,23.99,95.85
2025-10-17 17:13:07,wired,33.23,23.86,95.85
2025-10-17 17:13:16,wireless,32.77,23.09,95.69
2025-10-17 17:13:16,wireless,32.75,23.08,95.69
2025-10-17 17:13:16,wireless,32.77,23.0,95.69
2025-10-17 17:13:16,wireless,32.75,22.92,95.69
2025-10-17 17:13:16,wireless,32.72,23.03,95.69
2025-10-17 17:13:16,wireless,32.72,23.14,95.68
2025-10-17 17:13:16,wireless,32.7,22.98,95.68
2025-10-17 17:13:16,wireless,32.7,22.94,95.69
2025-10-17 17:13:16,wireless,32.7,22.98,95.68
2025-10-17 17:13:16,wireless,32.72,23.04,95.68
2025-10-17 17:13:16,wireless,32.66,23.05,95.69
2025-10-17 17:13:16,wireless,32.62,23.08,95.69
2025-10-17 17:13:16,wireless,32.62,22.99,95.69
2025-10-17 17:13:16,wireless,32.66,22.98,95.68
2025-10-17 17:13:16,wireless,32.68,22.83,95.69
2025-10-17 17:13:16,wireless,32.64,23.02,95.69
2025-10-17 17:13:16,wireless,32.64,22.93,95.69
2025-10-17 17:13:16,wireless,32.64,22.99,95.69
2025-10-17 17:13:16,wireless,32.64,23.01,95.69
2025-10-17 17:13:16,wireless,32.68,22.89,95.68
2025-10-17 17:13:28,wired,33.23,24.0,95.85
2025-10-17 17:13:28,wired,33.21,24.05,95.84
2025-10-17 17:13:28,wired,33.21,23.88,95.85
2025-10-17 17:13:28,wired,33.23,23.85,95.85
2025-10-17 17:13:28,wired,33.21,23.91,95.85
2025-10-17 17:13:28,wired,33.24,23.89,95.85
2025-10-17 17:13:28,wired,33.3,23.97,95.85
2025-10-17 17:13:28,wired,33.24,23.97,95.85
2025-10-17 17:13:28,wired,33.24,23.85,95.85
2025-10-17 17:13:28,wired,33.23,23.77,95.85
2025-10-17 17:13:28,wired,33.28,23.95,95.85
2025-10-17 17:13:28,wired,33.26,23.94,95.85
2025-10-17 17:13:28,wired,33.24,23.86,95.85
2025-10-17 17:13:28,wired,33.32,23.89,95.84
2025-10-17 17:13:28,wired,33.28,23.87,95.84
2025-10-17 17:13:28,wired,33.28,23.95,95.85
2025-10-17 17:13:28,wired,33.28,23.76,95.85
2025-10-17 17:13:28,wired,33.3,23.64,95.85
2025-10-17 17:13:28,wired,33.3,23.72,95.85
2025-10-17 17:13:28,wired,33.34,23.83,95.85
2025-10-17 17:13:37,wireless,32.64,23.0,95.69
2025-10-17 17:13:37,wireless,32.62,22.93,95.69
2025-10-17 17:13:37,wireless,32.6,22.94,95.69
2025-10-17 17:13:37,wireless,32.64,22.8,95.69
2025-10-17 17:13:37,wireless,32.62,22.87,95.69
2025-10-17 17:13:37,wireless,32.66,22.93,95.69
2025-10-17 17:13:37,wireless,32.64,22.88,95.69
2025-10-17 17:13:37,wireless,32.62,22.99,95.69
2025-10-17 17:13:37,wireless,32.64,22.88,95.69
2025-10-17 17:13:37,wireless,32.66,22.9,95.69
2025-10-17 17:13:37,wireless,32.6,22.93,95.69
2025-10-17 17:13:37,wireless,32.68,23.0,95.69
2025-10-17 17:13:37,wireless,32.66,22.88,95.69
2025-10-17 17:13:37,wireless,32.64,23.05,95.69
2025-10-17 17:13:37,wireless,32.62,22.88,95.68
2025-10-17 17:13:37,wireless,32.62,22.93,95.7
2025-10-17 17:13:37,wireless,32.62,23.04,95.69
2025-10-17 17:13:37,wireless,32.66,23.01,95.69
2025-10-17 17:13:37,wireless,32.64,22.84,95.69
2025-10-17 17:13:37,wireless,32.62,22.86,95.7
2025-10-17 17:13:49,wired,33.3,23.71,95.85
2025-10-17 17:13:49,wired,33.4,23.77,95.85
2025-10-17 17:13:49,wired,33.38,23.8,95.85
2025-10-17 17:13:49,wired,33.34,23.83,95.85
2025-10-17 17:13:49,wired,33.28,23.59,95.85
2025-10-17 17:13:49,wired,33.3,23.64,95.84
2025-10-17 17:13:49,wired,33.36,23.77,95.85
2025-10-17 17:13:49,wired,33.32,23.63,95.85
2025-10-17 17:13:49,wired,33.34,23.7,95.85
2025-10-17 17:13:49,wired,33.38,23.72,95.85
2025-10-17 17:13:49,wired,33.43,23.61,95.85
2025-10-17 17:13:49,wired,33.32,23.64,95.85
2025-10-17 17:13:49,wired,33.36,23.72,95.85
2025-10-17 17:13:49,wired,33.36,23.84,95.85
2025-10-17 17:13:49,wired,33.36,23.54,95.85
2025-10-17 17:13:49,wired,33.38,23.74,95.85
2025-10-17 17:13:49,wired,33.36,23.84,95.85
2025-10-17 17:13:49,wired,33.38,23.72,95.85
2025-10-17 17:13:49,wired,33.34,23.63,95.85
2025-10-17 17:13:49,wired,33.34,23.66,95.85
2025-10-17 17:13:58,wireless,32.6,22.89,95.69
2025-10-17 17:13:58,wireless,32.62,22.86,95.7
2025-10-17 17:13:58,wireless,32.7,22.97,95.69
2025-10-17 17:13:58,wireless,32.6,22.99,95.69
2025-10-17 17:13:58,wireless,32.62,22.95,95.69
2025-10-17 17:13:58,wireless,32.62,22.9,95.69
2025-10-17 17:13:58,wireless,32.62,23.07,95.69
2025-10-17 17:13:58,wireless,32.66,22.98,95.69
2025-10-17 17:13:58,wireless,32.64,23.04,95.69
2025-10-17 17:13:58,wireless,32.66,22.94,95.69
2025-10-17 17:13:58,wireless,32.66,23.02,95.68
2025-10-17 17:13:58,wireless,32.66,22.92,95.69
2025-10-17 17:13:58,wireless,32.68,22.82,95.69
2025-10-17 17:13:58,wireless,32.68,22.95,95.69
2025-10-17 17:13:58,wireless,32.66,22.93,95.69
2025-10-17 17:13:58,wireless,32.66,23.0,95.69
2025-10-17 17:13:58,wireless,32.7,23.04,95.69
2025-10-17 17:13:58,wireless,32.7,22.94,95.69
2025-10-17 17:13:58,wireless,32.7,23.05,95.69
2025-10-17 17:13:58,wireless,32.7,22.97,95.69
2025-10-17 17:14:10,wired,33.4,23.62,95.84
2025-10-17 17:14:10,wired,33.41,23.65,95.85
2025-10-17 17:14:10,wired,33.4,23.67,95.85
2025-10-17 17:14:10,wired,33.38,23.66,95.84
2025-10-17 17:14:10,wired,33.38,23.68,95.84
2025-10-17 17:14:10,wired,33.36,23.77,95.84
2025-10-17 17:14:10,wired,33.4,23.57,95.85
2025-10-17 17:14:10,wired,33.4,23.61,95.84
2025-10-17 17:14:10,wired,33.32,23.63,95.84
2025-10-17 17:14:10,wired,33.36,23.62,95.85
2025-10-17 17:14:10,wired,33.38,23.58,95.84
2025-10-17 17:14:10,wired,33.36,23.69,95.84
2025-10-17 17:14:10,wired,33.36,23.63,95.85
2025-10-17 17:14:10,wired,33.32,23.72,95.85
2025-10-17 17:14:10,wired,33.4,23.63,95.85
2025-10-17 17:14:10,wired,33.36,23.64,95.84
2025-10-17 17:14:10,wired,33.38,23.58,95.85
2025-10-17 17:14:10,wired,33.3,23.73,95.85
2025-10-17 17:14:10,wired,33.38,23.61,95.85
2025-10-17 17:14:10,wired,33.34,23.52,95.85
2025-10-17 17:14:19,wireless,32.72,23.01,95.69
2025-10-17 17:14:19,wireless,32.73,22.99,95.68
2025-10-17 17:14:19,wireless,32.77,22.99,95.69
2025-10-17 17:14:19,wireless,32.73,22.96,95.69
2025-10-17 17:14:19,wireless,32.75,23.05,95.69
2025-10-17 17:14:19,wireless,32.77,23.05,95.69
2025-10-17 17:14:19,wireless,32.79,23.02,95.68
2025-10-17 17:14:19,wireless,32.77,22.9,95.69
2025-10-17 17:14:19,wireless,32.75,22.9,95.69
2025-10-17 17:14:19,wireless,32.81,22.89,95.68
2025-10-17 17:14:19,wireless,32.79,22.97,95.68
2025-10-17 17:14:19,wireless,32.77,22.96,95.69
2025-10-17 17:14:19,wireless,32.83,22.92,95.68
2025-10-17 17:14:19,wireless,32.83,23.0,95.68
2025-10-17 17:14:19,wireless,32.85,22.94,95.69
2025-10-17 17:14:19,wireless,32.81,22.95,95.69
2025-10-17 17:14:19,wireless,32.79,22.87,95.68
2025-10-17 17:14:19,wireless,32.81,22.84,95.69
2025-10-17 17:14:19,wireless,32.83,22.95,95.69
2025-10-17 17:14:19,wireless,32.79,22.94,95.69
2025-10-17 17:14:31,wired,33.34,23.75,95.84
2025-10-17 17:14:31,wired,33.38,23.7,95.84
2025-10-17 17:14:31,wired,33.38,23.61,95.84
2025-10-17 17:14:31,wired,33.34,23.58,95.84
2025-10-17 17:14:31,wired,33.32,23.6,95.85
2025-10-17 17:14:31,wired,33.32,23.56,95.84
2025-10-17 17:14:31,wired,33.3,23.62,95.85
2025-10-17 17:14:31,wired,33.34,23.61,95.84
2025-10-17 17:14:31,wired,33.32,23.69,95.84
2025-10-17 17:14:31,wired,33.36,23.69,95.85
2025-10-17 17:14:31,wired,33.34,23.54,95.84
2025-10-17 17:14:31,wired,33.32,23.72,95.85
2025-10-17 17:14:31,wired,33.3,23.72,95.85
2025-10-17 17:14:31,wired,33.3,23.79,95.85
2025-10-17 17:14:31,wired,33.34,23.58,95.85
2025-10-17 17:14:31,wired,33.36,23.78,95.84
2025-10-17 17:14:31,wired,33.32,23.52,95.85
2025-10-17 17:14:31,wired,33.28,23.64,95.84
2025-10-17 17:14:31,wired,33.24,23.72,95.84
2025-10-17 17:14:31,wired,33.34,23.5,95.85
2025-10-17 17:14:40,wireless,32.81,23.02,95.69
2025-10-17 17:14:40,wireless,32.85,22.91,95.69
2025-10-17 17:14:40,wireless,32.77,22.96,95.69
2025-10-17 17:14:40,wireless,32.79,23.14,95.69
2025-10-17 17:14:40,wireless,32.85,22.96,95.69
2025-10-17 17:14:40,wireless,32.81,23.09,95.69
2025-10-17 17:14:40,wireless,32.81,22.93,95.69
2025-10-17 17:14:40,wireless,32.83,22.92,95.69
2025-10-17 17:14:40,wireless,32.85,23.05,95.68
2025-10-17 17:14:40,wireless,32.81,22.92,95.69
2025-10-17 17:14:40,wireless,32.83,22.89,95.68
2025-10-17 17:14:40,wireless,32.81,22.92,95.68
2025-10-17 17:14:40,wireless,32.87,22.92,95.68
2025-10-17 17:14:40,wireless,32.85,23.09,95.69
2025-10-17 17:14:40,wireless,32.85,23.07,95.69
2025-10-17 17:14:40,wireless,32.91,22.97,95.69
2025-10-17 17:14:40,wireless,32.87,23.02,95.69
2025-10-17 17:14:40,wireless,32.83,23.02,95.69
2025-10-17 17:14:40,wireless,32.85,23.04,95.69
2025-10-17 17:14:40,wireless,32.87,22.93,95.69
2025-10-17 17:14:52,wired,33.32,23.6,95.84
2025-10-17 17:14:52,wired,33.34,23.73,95.84
2025-10-17 17:14:52,wired,33.28,23.64,95.84
2025-10-17 17:14:52,wired,33.24,23.81,95.84
2025-10-17 17:14:52,wired,33.24,23.58,95.85
2025-10-17 17:14:52,wired,33.24,23.66,95.84
2025-10-17 17:14:52,wired,33.24,23.72,95.84
2025-10-17 17:14:52,wired,33.24,23.63,95.85
2025-10-17 17:14:52,wired,33.23,23.58,95.84
2025-10-17 17:14:52,wired,33.24,23.82,95.84
2025-10-17 17:14:52,wired,33.21,23.68,95.85
2025-10-17 17:14:52,wired,33.24,23.84,95.85
2025-10-17 17:14:52,wired,33.19,23.78,95.85
2025-10-17 17:14:52,wired,33.17,23.82,95.84
2025-10-17 17:14:52,wired,33.15,23.84,95.85
2025-10-17 17:14:52,wired,33.19,23.89,95.84
2025-10-17 17:14:52,wired,33.19,23.8,95.84
2025-10-17 17:14:52,wired,33.21,23.71,95.85
2025-10-17 17:14:52,wired,33.13,23.8,95.85
2025-10-17 17:14:52,wired,33.21,23.99,95.85
2025-10-17 17:15:01,wireless,32.87,23.14,95.69
2025-10-17 17:15:01,wireless,32.85,23.03,95.69
2025-10-17 17:15:01,wireless,32.92,23.09,95.69
2025-10-17 17:15:01,wireless,32.83,22.96,95.68
2025-10-17 17:15:01,wireless,32.89,23.02,95.69
2025-10-17 17:15:01,wireless,32.83,23.01,95.69
2025-10-17 17:15:01,wireless,32.87,23.08,95.69
2025-10-17 17:15:01,wireless,32.87,22.98,95.69
2025-10-17 17:15:01,wireless,32.81,23.09,95.69
2025-10-17 17:15:01,wireless,32.81,23.02,95.69
2025-10-17 17:15:01,wireless,32.85,23.02,95.69
2025-10-17 17:15:01,wireless,32.87,23.16,95.69
2025-10-17 17:15:01,wireless,32.89,23.11,95.69
2025-10-17 17:15:01,wireless,32.87,23.21,95.69
2025-10-17 17:15:01,wireless,32.87,23.23,95.69
2025-10-17 17:15:01,wireless,32.87,23.33,95.68
2025-10-17 17:15:01,wireless,32.87,23.19,95.69
2025-10-17 17:15:01,wireless,32.85,23.18,95.69
2025-10-17 17:15:01,wireless,32.87,23.27,95.68
2025-10-17 17:15:01,wireless,32.85,23.18,95.69
2025-10-17 17:15:13,wired,33.13,23.83,95.84
2025-10-17 17:15:13,wired,33.11,23.87,95.84
2025-10-17 17:15:13,wired,33.13,23.91,95.84
2025-10-17 17:15:13,wired,33.13,24.09,95.84
2025-10-17 17:15:13,wired,33.13,23.96,95.84
2025-10-17 17:15:13,wired,33.09,23.96,95.84
2025-10-17 17:15:13,wired,33.08,24.04,95.85
2025-10-17 17:15:13,wired,33.06,23.89,95.85
2025-10-17 17:15:13,wired,33.08,23.99,95.84
2025-10-17 17:15:13,wired,33.08,23.97,95.84
2025-10-17 17:15:13,wired,33.13,23.95,95.84
2025-10-17 17:15:13,wired,33.09,24.02,95.84
2025-10-17 17:15:13,wired,33.08,23.94,95.84
2025-10-17 17:15:13,wired,33.09,24.08,95.85
2025-10-17 17:15:13,wired,33.08,24.08,95.84
2025-10-17 17:15:13,wired,33.06,24.03,95.84
2025-10-17 17:15:13,wired,33.02,24.05,95.85
2025-10-17 17:15:13,wired,33.06,24.23,95.84
2025-10-17 17:15:13,wired,33.06,24.05,95.85
2025-10-17 17:15:13,wired,33.02,24.14,95.84
2025-10-17 17:15:22,wireless,32.83,23.21,95.68
2025-10-17 17:15:22,wireless,32.83,23.29,95.68
2025-10-17 17:15:22,wireless,32.81,23.26,95.69
2025-10-17 17:15:22,wireless,32.85,23.23,95.68
2025-10-17 17:15:22,wireless,32.83,23.14,95.69
2025-10-17 17:15:22,wireless,32.87,23.17,95.69
2025-10-17 17:15:22,wireless,32.85,23.31,95.69
2025-10-17 17:15:22,wireless,32.81,23.23,95.69
2025-10-17 17:15:22,wireless,32.87,23.33,95.69
2025-10-17 17:15:22,wireless,32.83,23.33,95.69
2025-10-17 17:15:22,wireless,32.83,23.29,95.69
2025-10-17 17:15:22,wireless,32.83,23.2,95.68
2025-10-17 17:15:22,wireless,32.87,23.29,95.68
2025-10-17 17:15:22,wireless,32.83,23.21,95.69
2025-10-17 17:15:22,wireless,32.79,23.39,95.69
2025-10-17 17:15:22,wireless,32.85,23.29,95.68
2025-10-17 17:15:22,wireless,32.83,23.37,95.69
2025-10-17 17:15:22,wireless,32.81,23.38,95.69
2025-10-17 17:15:22,wireless,32.85,23.28,95.69
2025-10-17 17:15:22,wireless,32.87,23.34,95.68
2025-10-17 17:15:34,wired,33.04,24.12,95.84
2025-10-17 17:15:34,wired,33.04,24.29,95.84
2025-10-17 17:15:34,wired,33.0,24.21,95.84
2025-10-17 17:15:34,wired,33.0,24.13,95.84
2025-10-17 17:15:34,wired,33.0,24.24,95.84
2025-10-17 17:15:34,wired,33.0,24.32,95.84
2025-10-17 17:15:34,wired,33.02,24.27,95.84
2025-10-17 17:15:34,wired,33.02,24.17,95.84
2025-10-17 17:15:34,wired,32.96,24.23,95.84
2025-10-17 17:15:34,wired,33.02,24.18,95.84
2025-10-17 17:15:34,wired,33.02,24.25,95.84
2025-10-17 17:15:34,wired,32.94,24.16,95.84
2025-10-17 17:15:34,wired,32.98,24.28,95.84
2025-10-17 17:15:34,wired,33.0,24.32,95.84
2025-10-17 17:15:34,wired,32.92,24.25,95.84
2025-10-17 17:15:34,wired,32.92,24.29,95.84
2025-10-17 17:15:34,wired,32.94,24.4,95.85
2025-10-17 17:15:34,wired,32.92,24.25,95.84
2025-10-17 17:15:34,wired,32.98,24.35,95.84
2025-10-17 17:15:34,wired,32.91,24.26,95.84
2025-10-17 17:15:43,wireless,32.81,23.45,95.69
2025-10-17 17:15:43,wireless,32.83,23.33,95.68
2025-10-17 17:15:43,wireless,32.87,23.34,95.68
2025-10-17 17:15:43,wireless,32.81,23.28,95.68
2025-10-17 17:15:43,wireless,32.83,23.38,95.68
2025-10-17 17:15:43,wireless,32.85,23.46,95.69
2025-10-17 17:15:43,wireless,32.83,23.43,95.68
2025-10-17 17:15:43,wireless,32.87,23.41,95.68
2025-10-17 17:15:43,wireless,32.81,23.51,95.69
2025-10-17 17:15:43,wireless,32.81,23.49,95.69
2025-10-17 17:15:43,wireless,32.83,23.58,95.69
2025-10-17 17:15:43,wireless,32.85,23.48,95.68
2025-10-17 17:15:43,wireless,32.83,23.43,95.69
2025-10-17 17:15:43,wireless,32.87,23.58,95.68
2025-10-17 17:15:43,wireless,32.85,23.57,95.69
2025-10-17 17:15:43,wireless,32.85,23.42,95.68
2025-10-17 17:15:43,wireless,32.81,23.58,95.69
2025-10-17 17:15:43,wireless,32.85,23.58,95.69
2025-10-17 17:15:43,wireless,32.87,23.59,95.68
2025-10-17 17:15:43,wireless,32.87,23.5,95.69
2025-10-17 17:15:55,wired,32.96,24.45,95.84
2025-10-17 17:15:55,wired,32.94,24.52,95.84
2025-10-17 17:15:55,wired,32.92,24.4,95.85
2025-10-17 17:15:55,wired,32.91,24.38,95.85
2025-10-17 17:15:55,wired,32.91,24.41,95.84
2025-10-17 17:15:55,wired,32.92,24.34,95.85
2025-10-17 17:15:55,wired,32.91,24.55,95.85
2025-10-17 17:15:55,wired,32.96,24.51,95.84
2025-10-17 17:15:55,wired,32.94,24.44,95.85
2025-10-17 17:15:55,wired,32.92,24.42,95.85
2025-10-17 17:15:55,wired,32.98,24.5,95.85
2025-10-17 17:15:55,wired,32.96,24.5,95.85
2025-10-17 17:15:55,wired,32.98,24.46,95.85
2025-10-17 17:15:55,wired,32.94,24.54,95.85
2025-10-17 17:15:55,wired,32.94,24.52,95.84
2025-10-17 17:15:55,wired,32.94,24.48,95.84
2025-10-17 17:15:55,wired,32.94,24.52,95.85
2025-10-17 17:15:55,wired,32.91,24.66,95.84
2025-10-17 17:15:55,wired,32.94,24.56,95.84
2025-10-17 17:15:55,wired,32.94,24.68,95.85
2025-10-17 17:16:04,wireless,32.85,23.57,95.69
2025-10-17 17:16:04,wireless,32.87,23.58,95.68
2025-10-17 17:16:04,wireless,32.89,23.61,95.69
2025-10-17 17:16:04,wireless,32.87,23.64,95.68
2025-10-17 17:16:04,wireless,32.87,23.6,95.69
2025-10-17 17:16:04,wireless,32.83,23.63,95.68
2025-10-17 17:16:04,wireless,32.87,23.57,95.69
2025-10-17 17:16:04,wireless,32.91,23.59,95.68
2025-10-17 17:16:04,wireless,32.85,23.59,95.68
2025-10-17 17:16:04,wireless,32.89,23.59,95.68
2025-10-17 17:16:04,wireless,32.85,23.61,95.69
2025-10-17 17:16:04,wireless,32.87,23.67,95.68
2025-10-17 17:16:04,wireless,32.89,23.51,95.68
2025-10-17 17:16:04,wireless,32.85,23.62,95.68
2025-10-17 17:16:04,wireless,32.83,23.66,95.68
2025-10-17 17:16:04,wireless,32.87,23.67,95.68
2025-10-17 17:16:04,wireless,32.87,23.67,95.69
2025-10-17 17:16:04,wireless,32.91,23.61,95.68
2025-10-17 17:16:04,wireless,32.91,23.7,95.68
2025-10-17 17:16:04,wireless,32.91,23.66,95.69
2025-10-17 17:16:16,wired,32.96,24.61,95.85
2025-10-17 17:16:16,wired,32.96,24.55,95.84
2025-10-17 17:16:16,wired,32.92,24.68,95.84
2025-10-17 17:16:16,wired,33.0,24.7,95.85
2025-10-17 17:16:16,wired,32.96,24.55,95.84
2025-10-17 17:16:16,wired,32.89,24.73,95.85
2025-10-17 17:16:16,wired,33.0,24.62,95.84
2025-10-17 17:16:16,wired,32.98,24.7,95.85
2025-10-17 17:16:16,wired,32.94,24.69,95.84
2025-10-17 17:16:16,wired,33.04,24.63,95.84
2025-10-17 17:16:16,wired,32.96,24.56,95.84
2025-10-17 17:16:16,wired,33.0,24.75,95.84
2025-10-17 17:16:16,wired,32.98,24.77,95.84
2025-10-17 17:16:16,wired,32.94,24.64,95.85
2025-10-17 17:16:16,wired,33.02,24.62,95.84
2025-10-17 17:16:16,wired,33.04,24.71,95.84
2025-10-17 17:16:16,wired,32.96,24.78,95.84
2025-10-17 17:16:16,wired,32.98,24.7,95.84
2025-10-17 17:16:16,wired,32.98,24.86,95.84
2025-10-17 17:16:16,wired,32.94,24.62,95.84
2025-10-17 17:16:25,wireless,32.87,23.64,95.68
2025-10-17 17:16:25,wireless,32.91,23.67,95.68
